retailer,country,query,name,brand,price,currency,price_eur,pack_size_raw,grams,eur_per_kg,eur_per_kg_source,unit_price_raw,category,plant_based,match_terms,url,source,scraped_at
Rohlik,CZ,tempeh,Kalma Tempeh Lupina,,66.9,CZK,2.7741,200 g,200.0,13.87,retailer_unit_price,334.5 per kg,tofu_tempeh_seitan,True,tempeh,https://www.rohlik.cz/1420537-kalma-tempeh-lupina,api:json,2026-08-23T22:26:14+00:00
Rohlik,CZ,tempeh,Wild & Coco BIO Tempeh čočkový,,114.9,CZK,4.7645,170 g,170.0,28.026,retailer_unit_price,675.88 per kg,tofu_tempeh_seitan,True,tempeh,https://www.rohlik.cz/1451396-wild-coco-bio-tempeh-cockovy,api:json,2026-08-23T22:26:14+00:00
Knuspr,DE,tofu,Taifun BIO Räuchertofu,,3.59,EUR,3.59,200 g,200.0,17.95,retailer_unit_price,17.95 per kg,tofu_tempeh_seitan,True,rauchertofu|räuchertofu|tofu,https://www.knuspr.de/12737-taifun-bio-raeuchertofu,api:json,2026-08-23T22:26:14+00:00
Knuspr,DE,tofu,Alnatura BIO Räucher Tofu,,1.79,EUR,1.79,175 g,175.0,10.23,retailer_unit_price,10.23 per kg,tofu_tempeh_seitan,True,tofu,https://www.knuspr.de/6366-alnatura-bio-raeucher-tofu,api:json,2026-08-23T22:26:14+00:00
Knuspr,DE,tofu,Alnatura BIO Seidentofu,,2.79,EUR,2.79,400 g,400.0,6.98,retailer_unit_price,6.98 per kg,tofu_tempeh_seitan,True,tofu,https://www.knuspr.de/6535-alnatura-bio-seidentofu,api:json,2026-08-23T22:26:14+00:00
Knuspr,DE,tofu,"MORI-NU Tofu, weich",,3.29,EUR,3.29,340 g,340.0,9.68,retailer_unit_price,9.68 per kg,tofu_tempeh_seitan,True,tofu,https://www.knuspr.de/95693-mori-nu-tofu-weich,api:json,2026-08-23T22:26:14+00:00
Knuspr,DE,tofu,Pappudia Tofu geräuchert,,1.81,EUR,1.81,ca. 180 g,180.0,9.8,retailer_unit_price,9.8 per kg,tofu_tempeh_seitan,True,tofu,https://www.knuspr.de/126527-pappudia-tofu-geraeuchert,api:json,2026-08-23T22:26:14+00:00
Knuspr,DE,tofu,Alnatura BIO Tofu Natur Doppelpack,,2.59,EUR,2.59,400 g,400.0,6.48,retailer_unit_price,6.48 per kg,tofu_tempeh_seitan,True,tofu,https://www.knuspr.de/6511-alnatura-bio-tofu-natur-doppelpack,api:json,2026-08-23T22:26:14+00:00
Knuspr,DE,tofu,Taifun BIO Tofu Natur,,1.99,EUR,1.99,200 g,200.0,9.95,retailer_unit_price,9.95 per kg,tofu_tempeh_seitan,True,tofu,https://www.knuspr.de/100643-taifun-bio-tofu-natur,api:json,2026-08-23T22:26:14+00:00
Knuspr,DE,tofu,Taifun Seidentofu,,3.69,EUR,3.69,400 g,400.0,9.23,retailer_unit_price,9.23 per kg,tofu_tempeh_seitan,True,tofu,https://www.knuspr.de/100656-taifun-seidentofu,api:json,2026-08-23T22:26:14+00:00
Knuspr,DE,tofu,Pappudia Tofu,,1.79,EUR,1.79,ca. 200 g,200.0,8.95,retailer_unit_price,8.95 per kg,tofu_tempeh_seitan,True,tofu,https://www.knuspr.de/123520-pappudia-tofu,api:json,2026-08-23T22:26:14+00:00
Knuspr,DE,tofu,Taifun BIO Tofu Rosso,,3.99,EUR,3.99,200 g,200.0,19.95,retailer_unit_price,19.95 per kg,tofu_tempeh_seitan,True,tofu,https://www.knuspr.de/12735-taifun-bio-tofu-rosso,api:json,2026-08-23T22:26:14+00:00
Knuspr,DE,tofu,Tempehmanufaktur Tempeh Natur,,4.29,EUR,4.29,200 g,200.0,21.45,retailer_unit_price,21.45 per kg,tofu_tempeh_seitan,True,tempeh,https://www.knuspr.de/30459-tempehmanufaktur-tempeh-natur,api:json,2026-08-23T22:26:14+00:00
Knuspr,DE,tofu,Tempehmanufaktur BlackBean-Tempeh Tamari,,4.29,EUR,4.29,200 g,200.0,21.45,retailer_unit_price,21.45 per kg,tofu_tempeh_seitan,True,tempeh,https://www.knuspr.de/30465-tempehmanufaktur-blackbean-tempeh-tamari,api:json,2026-08-23T22:26:14+00:00
Knuspr,DE,tofu,Alnatura BIO Natur gekühlt Tofu,,1.79,EUR,1.79,200 g,200.0,8.95,retailer_unit_price,8.95 per kg,tofu_tempeh_seitan,True,tofu,https://www.knuspr.de/9943-alnatura-bio-natur-gekuehlt-tofu,api:json,2026-08-23T22:26:14+00:00
Knuspr,DE,tofu,Taifun BIO Spinat Tofu VEGAN,,3.99,EUR,3.99,200 g,200.0,19.95,retailer_unit_price,19.95 per kg,tofu_tempeh_seitan,True,tofu,https://www.knuspr.de/72249-taifun-bio-spinat-tofu-vegan,api:json,2026-08-23T22:26:14+00:00
Knuspr,DE,tofu,omami Kichererbsentofu Simply Nature,,1.99,EUR,1.99,180 g,180.0,11.06,retailer_unit_price,11.06 per kg,tofu_tempeh_seitan,True,kichererbsen|tofu,https://www.knuspr.de/90118-omami-kichererbsentofu-simply-nature,api:json,2026-08-23T22:26:14+00:00
Knuspr,DE,tofu,Tempehmanufaktur BIO Lupinen-Tempeh Wildkräuter,,4.29,EUR,4.29,170 g,170.0,25.24,retailer_unit_price,25.24 per kg,tofu_tempeh_seitan,True,tempeh,https://www.knuspr.de/30464-tempehmanufaktur-bio-lupinen-tempeh-wildkraeuter,api:json,2026-08-23T22:26:14+00:00
Knuspr,DE,tofu,Omami Kichererbsentofu Sweet Chili,,2.99,EUR,2.99,200 g,200.0,14.95,retailer_unit_price,14.95 per kg,tofu_tempeh_seitan,True,kichererbsen|tofu,https://www.knuspr.de/90121-omami-kichererbsentofu-sweet-chili,api:json,2026-08-23T22:26:14+00:00
Knuspr,DE,tofu,Tempehmanufaktur BIO Tempeh BBQ,,4.29,EUR,4.29,200 g,200.0,21.45,retailer_unit_price,21.45 per kg,tofu_tempeh_seitan,True,tempeh,https://www.knuspr.de/30462-tempehmanufaktur-bio-tempeh-bbq,api:json,2026-08-23T22:26:14+00:00
Knuspr,DE,tofu,Mori-Nu Tofu extra fest,,5.09,EUR,5.09,308 g,308.0,16.53,retailer_unit_price,16.53 per kg,tofu_tempeh_seitan,True,tofu,https://www.knuspr.de/101300-mori-nu-tofu-extra-fest,api:json,2026-08-23T22:26:14+00:00
Knuspr,DE,tofu,"MORI-NU Tofu, hart",,4.39,EUR,4.39,349 g,349.0,12.58,retailer_unit_price,12.58 per kg,tofu_tempeh_seitan,True,tofu,https://www.knuspr.de/95700-mori-nu-tofu-hart,api:json,2026-08-23T22:26:14+00:00
Knuspr,DE,tofu,Bamboo Garden Tofu Topping,,1.29,EUR,1.29,15 g,15.0,86.0,pack_size,,tofu_tempeh_seitan,True,tofu,https://www.knuspr.de/91280-bamboo-garden-tofu-topping,api:json,2026-08-23T22:26:14+00:00
Knuspr,DE,tofu,"Truly Indian Fertiggericht mit Spinat und Tofu (Palak Paneer, Kashmiri)",,4.69,EUR,4.69,300 g,300.0,15.63,retailer_unit_price,15.63 per kg,tofu_tempeh_seitan,True,tofu,https://www.knuspr.de/29708-truly-indian-fertiggericht-mit-spinat-und-tofu-palak-paneer-kashmiri,api:json,2026-08-23T22:26:14+00:00
Knuspr,DE,tofu,Pappudia BIO Tofu,,1.49,EUR,1.49,ca. 200 g,200.0,7.45,retailer_unit_price,7.45 per kg,tofu_tempeh_seitan,True,tofu,https://www.knuspr.de/126530-pappudia-bio-tofu,api:json,2026-08-23T22:26:14+00:00
Knuspr,DE,tofu,omami Korean Spice Kichererbsentofu,,2.99,EUR,2.99,200 g,200.0,14.95,retailer_unit_price,14.95 per kg,tofu_tempeh_seitan,True,kichererbsen|tofu,https://www.knuspr.de/329140-omami-korean-spice-kichererbsentofu,api:json,2026-08-23T22:26:14+00:00
Knuspr,DE,tempeh,Tempehmanufaktur Tempeh Natur,,4.29,EUR,4.29,200 g,200.0,21.45,retailer_unit_price,21.45 per kg,tofu_tempeh_seitan,True,tempeh,https://www.knuspr.de/30459-tempehmanufaktur-tempeh-natur,api:json,2026-08-23T22:26:14+00:00
Knuspr,DE,tempeh,Tempehmanufaktur BlackBean-Tempeh Tamari,,4.29,EUR,4.29,200 g,200.0,21.45,retailer_unit_price,21.45 per kg,tofu_tempeh_seitan,True,tempeh,https://www.knuspr.de/30465-tempehmanufaktur-blackbean-tempeh-tamari,api:json,2026-08-23T22:26:14+00:00
Knuspr,DE,tempeh,Tempehmanufaktur BIO Tempeh Gyros,,4.29,EUR,4.29,200 g,200.0,21.45,retailer_unit_price,21.45 per kg,tofu_tempeh_seitan,True,tempeh,https://www.knuspr.de/7885-tempehmanufaktur-bio-tempeh-gyros,api:json,2026-08-23T22:26:14+00:00
Knuspr,DE,tempeh,Tempehmanufaktur BIO Lupinen-Tempeh Wildkräuter,,4.29,EUR,4.29,170 g,170.0,25.24,retailer_unit_price,25.24 per kg,tofu_tempeh_seitan,True,tempeh,https://www.knuspr.de/30464-tempehmanufaktur-bio-lupinen-tempeh-wildkraeuter,api:json,2026-08-23T22:26:14+00:00
Knuspr,DE,tempeh,Tempehmanufaktur BIO Tempeh BBQ,,4.29,EUR,4.29,200 g,200.0,21.45,retailer_unit_price,21.45 per kg,tofu_tempeh_seitan,True,tempeh,https://www.knuspr.de/30462-tempehmanufaktur-bio-tempeh-bbq,api:json,2026-08-23T22:26:14+00:00
Knuspr,DE,tempeh,Tempehmanufaktur BIO Tempeh Curry,,4.29,EUR,4.29,200 g,200.0,21.45,retailer_unit_price,21.45 per kg,tofu_tempeh_seitan,True,tempeh,https://www.knuspr.de/7884-tempehmanufaktur-bio-tempeh-curry,api:json,2026-08-23T22:26:14+00:00
Knuspr,DE,tempeh,Better Nature BIO Tempeh,,3.39,EUR,3.39,200 g,200.0,16.95,retailer_unit_price,16.95 per kg,tofu_tempeh_seitan,True,tempeh,https://www.knuspr.de/94505-better-nature-bio-tempeh,api:json,2026-08-23T22:26:14+00:00
Knuspr,DE,tempeh,Better Nature Tempeh smokey,,3.39,EUR,3.39,220 g,220.0,15.41,retailer_unit_price,15.41 per kg,tofu_tempeh_seitan,True,tempeh,https://www.knuspr.de/94506-better-nature-tempeh-smokey,api:json,2026-08-23T22:26:14+00:00
Rohlik,CZ,rostlinny burger,Garden Gourmet Veganský mini burger s brokolicí,,109.9,CZK,4.5571,198 g,198.0,23.016,retailer_unit_price,555.05 per kg,plant_meat,True,garden gourmet,https://www.rohlik.cz/1462050-garden-gourmet-vegansky-mini-burger-s-brokolici,api:json,2026-08-23T22:26:14+00:00
Rohlik,CZ,rostlinny burger,"Garden Gourmet Vegan burger, 2 ks",,109.9,CZK,4.5571,150 g,150.0,30.381,retailer_unit_price,732.67 per kg,plant_meat,True,garden gourmet|vegan burger,https://www.rohlik.cz/1352915-garden-gourmet-vegan-burger-2-ks,api:json,2026-08-23T22:26:14+00:00
Rohlik,CZ,rostlinny burger,Garden Gourmet Veganské karbanátky,,109.9,CZK,4.5571,200 g,200.0,22.786,retailer_unit_price,549.5 per kg,plant_meat,True,garden gourmet,https://www.rohlik.cz/1437045-garden-gourmet-veganske-karbanatky,api:json,2026-08-23T22:26:14+00:00
Rohlik,CZ,rostlinny burger,Bürger Taštičky plněné vegan,,70.9,CZK,2.94,300 g,300.0,9.8,retailer_unit_price,236.33 per kg,,True,,https://www.rohlik.cz/1384170-buerger-tasticky-plnene-vegan,api:json,2026-08-23T22:26:14+00:00
Rohlik,CZ,rostlinny burger,Linda McCartney's Veganské mleté (mražené),,184.9,CZK,7.6671,500 g,500.0,15.334,retailer_unit_price,369.8 per kg,,True,,https://www.rohlik.cz/1460822-linda-mccartney-s-veganske-mlete-mrazene,api:json,2026-08-23T22:26:14+00:00
Rohlik,CZ,rostlinny burger,"Linda McCartney's Veganské burgery, mražené (2 ks)",,164.9,CZK,6.8378,227 g,227.0,30.122,retailer_unit_price,726.43 per kg,,True,,https://www.rohlik.cz/1306077-linda-mccartney-s-veganske-burgery-mrazene-2-ks,api:json,2026-08-23T22:26:14+00:00
Rohlik,CZ,rostlinny burger,"Beyond Meat Beyond smash burger, 2 ks (mražené)",,114.9,CZK,4.7645,152 g,152.0,31.345,retailer_unit_price,755.92 per kg,plant_meat,True,beyond meat,https://www.rohlik.cz/1445976-beyond-meat-beyond-smash-burger-2-ks-mrazene,api:json,2026-08-23T22:26:14+00:00
Rohlik,CZ,rostlinny burger,"Beyond Meat Beyond burger, 2 ks (mražené)",,129.9,CZK,5.3865,226 g,226.0,23.834,retailer_unit_price,574.78 per kg,plant_meat,True,beyond meat,https://www.rohlik.cz/1445978-beyond-meat-beyond-burger-2-ks-mrazene,api:json,2026-08-23T22:26:14+00:00
Gurkerl,AT,tofu,Pappudia Tofu,,1.07,EUR,1.07,ca. 190 g,190.0,5.59,retailer_unit_price,5.59 per kg,tofu_tempeh_seitan,True,tofu,https://www.gurkerl.at/46105-pappudia-tofu,api:json,2026-08-23T22:26:14+00:00
Gurkerl,AT,tofu,Sojarei BIO Tofu Natur,,2.29,EUR,2.29,250 g,250.0,9.16,retailer_unit_price,9.16 per kg,tofu_tempeh_seitan,True,tofu,https://www.gurkerl.at/26487-sojarei-bio-tofu-natur,api:json,2026-08-23T22:26:14+00:00
Gurkerl,AT,tofu,Sojarei BIO Tofu Geräuchert,,2.49,EUR,2.49,200 g,200.0,12.45,retailer_unit_price,12.45 per kg,tofu_tempeh_seitan,True,tofu,https://www.gurkerl.at/26488-sojarei-bio-tofu-geraeuchert,api:json,2026-08-23T22:26:14+00:00
Gurkerl,AT,tofu,Pappudia Tofu geräuchert,,1.67,EUR,1.67,ca. 190 g,190.0,8.99,retailer_unit_price,8.99 per kg,tofu_tempeh_seitan,True,tofu,https://www.gurkerl.at/46729-pappudia-tofu-geraeuchert,api:json,2026-08-23T22:26:14+00:00
Gurkerl,AT,tofu,Alnatura BIO Seidentofu,,3.99,EUR,3.99,400 g,400.0,9.98,retailer_unit_price,9.98 per kg,tofu_tempeh_seitan,True,tofu,https://www.gurkerl.at/10715-alnatura-bio-seidentofu,api:json,2026-08-23T22:26:14+00:00
Gurkerl,AT,tofu,Better Nature Tempeh smokey,,3.59,EUR,3.59,220 g,220.0,16.32,retailer_unit_price,16.32 per kg,tofu_tempeh_seitan,True,tempeh,https://www.gurkerl.at/35011-better-nature-tempeh-smokey,api:json,2026-08-23T22:26:14+00:00
Gurkerl,AT,tofu,omami Kichererbsentofu Simply Nature,,2.49,EUR,2.49,180 g,180.0,13.83,retailer_unit_price,13.83 per kg,tofu_tempeh_seitan,True,kichererbsen|tofu,https://www.gurkerl.at/44624-omami-kichererbsentofu-simply-nature,api:json,2026-08-23T22:26:14+00:00
Gurkerl,AT,tofu,Better Nature BIO Tempeh,,3.59,EUR,3.59,200 g,200.0,17.95,retailer_unit_price,17.95 per kg,tofu_tempeh_seitan,True,tempeh,https://www.gurkerl.at/35010-better-nature-bio-tempeh,api:json,2026-08-23T22:26:14+00:00
Gurkerl,AT,tofu,omami Kichererbsentofu Simply Smoked,,2.19,EUR,2.19,180 g,180.0,12.17,retailer_unit_price,12.17 per kg,tofu_tempeh_seitan,True,kichererbsen|tofu,https://www.gurkerl.at/44623-omami-kichererbsentofu-simply-smoked,api:json,2026-08-23T22:26:14+00:00
Gurkerl,AT,tofu,Clearspring BIO Japanese Tofu,,3.59,EUR,3.59,300 g,300.0,11.97,retailer_unit_price,11.97 per kg,tofu_tempeh_seitan,True,tofu,https://www.gurkerl.at/34342-clearspring-bio-japanese-tofu,api:json,2026-08-23T22:26:14+00:00
Gurkerl,AT,tofu,Sojarei BIO Tofu Rosso,,2.39,EUR,2.39,200 g,200.0,11.95,retailer_unit_price,11.95 per kg,tofu_tempeh_seitan,True,tofu,https://www.gurkerl.at/26481-sojarei-bio-tofu-rosso,api:json,2026-08-23T22:26:14+00:00
Gurkerl,AT,tofu,omami Kichererbsentofu Korean Spice,,3.59,EUR,3.59,200 g,200.0,17.95,retailer_unit_price,17.95 per kg,tofu_tempeh_seitan,True,kichererbsen|tofu,https://www.gurkerl.at/48097-omami-kichererbsentofu-korean-spice,api:json,2026-08-23T22:26:14+00:00
Gurkerl,AT,tofu,omami Kichererbsentofu Sweet Chili,,3.59,EUR,3.59,200 g,200.0,17.95,retailer_unit_price,17.95 per kg,tofu_tempeh_seitan,True,kichererbsen|tofu,https://www.gurkerl.at/35212-omami-kichererbsentofu-sweet-chili,api:json,2026-08-23T22:26:14+00:00
Gurkerl,AT,tofu,Sojarei BIO Tofu Mandel-Nuss,,2.29,EUR,2.29,200 g,200.0,11.45,retailer_unit_price,11.45 per kg,tofu_tempeh_seitan,True,tofu,https://www.gurkerl.at/26480-sojarei-bio-tofu-mandel-nuss,api:json,2026-08-23T22:26:14+00:00
Gurkerl,AT,tofu,Alnatura BIO Räucher Tofu,,2.49,EUR,2.49,175 g,175.0,14.23,retailer_unit_price,14.23 per kg,tofu_tempeh_seitan,True,tofu,https://www.gurkerl.at/10532-alnatura-bio-raeucher-tofu,api:json,2026-08-23T22:26:14+00:00
Gurkerl,AT,tofu,Sojarei BIO Tofu Chili,,2.29,EUR,2.29,200 g,200.0,11.45,retailer_unit_price,11.45 per kg,tofu_tempeh_seitan,True,tofu,https://www.gurkerl.at/26479-sojarei-bio-tofu-chili,api:json,2026-08-23T22:26:14+00:00
Gurkerl,AT,tofu,Lotao BIO Jackfruit Veggie-Hack vegan,,4.39,EUR,4.39,100 g,100.0,43.9,retailer_unit_price,43.9 per kg,,True,,https://www.gurkerl.at/26638-lotao-bio-jackfruit-veggie-hack-vegan,api:json,2026-08-23T22:26:14+00:00
Gurkerl,AT,tofu,Hiel BIO Grünkernbeisser VEGAN,,3.49,EUR,3.49,100 g,100.0,34.9,retailer_unit_price,34.9 per kg,,True,,https://www.gurkerl.at/20939-hiel-bio-gruenkernbeisser-vegan,api:json,2026-08-23T22:26:14+00:00
Gurkerl,AT,tofu,Hiel BIO Seitan Natur VEGAN,,5.89,EUR,5.89,200 g,200.0,29.45,retailer_unit_price,29.45 per kg,tofu_tempeh_seitan,True,seitan,https://www.gurkerl.at/20969-hiel-bio-seitan-natur-vegan,api:json,2026-08-23T22:26:14+00:00
Gurkerl,AT,tofu,Hiel BIO Seitan Schnitzel VEGAN,,6.79,EUR,6.79,250 g,250.0,27.16,retailer_unit_price,27.16 per kg,tofu_tempeh_seitan,True,seitan,https://www.gurkerl.at/20974-hiel-bio-seitan-schnitzel-vegan,api:json,2026-08-23T22:26:14+00:00
Gurkerl,AT,tofu,"Mori-Nu Tofu, hart",,4.29,EUR,4.29,307 g,307.0,13.97,retailer_unit_price,13.97 per kg,tofu_tempeh_seitan,True,tofu,https://www.gurkerl.at/41115-mori-nu-tofu-hart,api:json,2026-08-23T22:26:14+00:00
Gurkerl,AT,tofu,Bibigo Dumpling mit Tofu und Gemüse (tiefgekühlt),,8.19,EUR,8.19,"0,6 kg",600.0,13.65,retailer_unit_price,13.65 per kg,tofu_tempeh_seitan,True,tofu,https://www.gurkerl.at/31818-bibigo-dumpling-mit-tofu-und-gemuese-tiefgekuehlt,api:json,2026-08-23T22:26:14+00:00
Gurkerl,AT,tofu,Mochi Tofu Curry,,8.19,EUR,8.19,275 g,275.0,29.78,retailer_unit_price,29.78 per kg,tofu_tempeh_seitan,True,tofu,https://www.gurkerl.at/28454-mochi-tofu-curry,api:json,2026-08-23T22:26:14+00:00
Gurkerl,AT,tofu,"Allgroo Udon Nudeln, Tofu und Pilze",,6.99,EUR,6.99,"0,69 kg",690.0,10.13,retailer_unit_price,10.13 per kg,tofu_tempeh_seitan,True,tofu,https://www.gurkerl.at/40444-allgroo-udon-nudeln-tofu-und-pilze,api:json,2026-08-23T22:26:14+00:00
Gurkerl,AT,tofu,Revo The Prime Cut VEGAN,,4.19,EUR,4.19,110 g,110.0,38.09,retailer_unit_price,38.09 per kg,,True,,https://www.gurkerl.at/39467-revo-the-prime-cut-vegan,api:json,2026-08-23T22:26:14+00:00
Gurkerl,AT,tofu,Alnatura BIO Tofu Hack,,2.99,EUR,2.99,180 g,180.0,16.61,retailer_unit_price,16.61 per kg,tofu_tempeh_seitan,True,tofu,https://www.gurkerl.at/35327-alnatura-bio-tofu-hack,api:json,2026-08-23T22:26:14+00:00
Gurkerl,AT,tofu,Pappudia BIO Tofu,,1.62,EUR,1.62,ca. 190 g,190.0,8.59,retailer_unit_price,8.59 per kg,tofu_tempeh_seitan,True,tofu,https://www.gurkerl.at/46728-pappudia-bio-tofu,api:json,2026-08-23T22:26:14+00:00
Knuspr,DE,vegane burger,Garden Gourmet Sensational Burger VEGAN,,3.39,EUR,3.39,226 g,226.0,15.0,retailer_unit_price,15.0 per kg,plant_meat,True,garden gourmet,https://www.knuspr.de/8653-garden-gourmet-sensational-burger-vegan,api:json,2026-08-23T22:26:14+00:00
Knuspr,DE,vegane burger,LIKE Chicken Burger VEGAN,,3.39,EUR,3.39,180 g,180.0,18.83,retailer_unit_price,18.83 per kg,,True,,https://www.knuspr.de/28699-like-chicken-burger-vegan,api:json,2026-08-23T22:26:14+00:00
Knuspr,DE,vegane burger,Rügenwalder Mühle Crispy Burger Hähnchen VEGAN,,3.39,EUR,3.39,180 g,180.0,18.83,retailer_unit_price,18.83 per kg,,True,,https://www.knuspr.de/119469-ruegenwalder-muehle-crispy-burger-haehnchen-vegan,api:json,2026-08-23T22:26:14+00:00
Knuspr,DE,vegane burger,The Green Mountain Burger VEGAN,,3.89,EUR,3.89,230 g,230.0,16.91,retailer_unit_price,16.91 per kg,,True,,https://www.knuspr.de/62021-the-green-mountain-burger-vegan,api:json,2026-08-23T22:26:14+00:00
Knuspr,DE,vegane burger,endori veganer Best Burger,,2.99,EUR,2.99,200 g,200.0,14.95,retailer_unit_price,14.95 per kg,,True,,https://www.knuspr.de/93554-endori-veganer-best-burger,api:json,2026-08-23T22:26:14+00:00
Knuspr,DE,vegane burger,Alnatura BIO Black Bean-Cashew Burger VEGAN,,2.99,EUR,2.99,160 g,160.0,18.69,retailer_unit_price,18.69 per kg,legumes_pulses,True,black bean,https://www.knuspr.de/6625-alnatura-bio-black-bean-cashew-burger-vegan,api:json,2026-08-23T22:26:14+00:00
Knuspr,DE,vegane burger,endori Hack VEGAN,,2.79,EUR,2.79,180 g,180.0,15.5,retailer_unit_price,15.5 per kg,,True,,https://www.knuspr.de/124667-endori-hack-vegan,api:json,2026-08-23T22:26:14+00:00
Knuspr,DE,vegane burger,Rügenwalder Mühle Veganes Mühlen Hack Truhenfrische,,3.39,EUR,3.39,250 g,250.0,13.56,retailer_unit_price,13.56 per kg,,True,,https://www.knuspr.de/119471-ruegenwalder-muehle-veganes-muehlen-hack-truhenfrische,api:json,2026-08-23T22:26:14+00:00
Knuspr,DE,vegane burger,Billie Green Frikadellen VEGAN,,3.39,EUR,3.39,180 g,180.0,18.83,retailer_unit_price,18.83 per kg,,True,,https://www.knuspr.de/103444-billie-green-frikadellen-vegan,api:json,2026-08-23T22:26:14+00:00
Knuspr,DE,vegane burger,Vivera knuspriges Schnitzel Hähnchen-Art VEGAN,,2.99,EUR,2.99,200 g,200.0,14.95,retailer_unit_price,14.95 per kg,plant_meat,True,vivera,https://www.knuspr.de/21223-vivera-knuspriges-schnitzel-haehnchen-art-vegan,api:json,2026-08-23T22:26:14+00:00
Knuspr,DE,vegane burger,planted. Crispy Burger 2x90g,,2.99,EUR,2.99,180 g,180.0,16.61,retailer_unit_price,16.61 per kg,plant_meat,True,planted,https://www.knuspr.de/125405-planted-crispy-burger-2x90g,api:json,2026-08-23T22:26:14+00:00
Knuspr,DE,vegane burger,LIKE Hack VEGAN,,3.39,EUR,3.39,180 g,180.0,18.83,retailer_unit_price,18.83 per kg,,True,,https://www.knuspr.de/12870-like-hack-vegan,api:json,2026-08-23T22:26:14+00:00
Knuspr,DE,vegane burger,Rügenwalder Mühle Cordon Bleu VEGAN,,3.39,EUR,3.39,200 g,200.0,16.95,retailer_unit_price,16.95 per kg,,True,,https://www.knuspr.de/7515-ruegenwalder-muehle-cordon-bleu-vegan,api:json,2026-08-23T22:26:14+00:00
Knuspr,DE,vegane burger,Rügenwalder Mühle Pfannen Crispies Western VEGAN,,3.39,EUR,3.39,180 g,180.0,18.83,retailer_unit_price,18.83 per kg,,True,,https://www.knuspr.de/99910-ruegenwalder-muehle-pfannen-crispies-western-vegan,api:json,2026-08-23T22:26:14+00:00
Knuspr,DE,vegane burger,Rügenwalder Mühle Pfannen V-Frikadellen VEGAN,,3.39,EUR,3.39,180 g,180.0,18.83,retailer_unit_price,18.83 per kg,,True,,https://www.knuspr.de/99911-ruegenwalder-muehle-pfannen-v-frikadellen-vegan,api:json,2026-08-23T22:26:14+00:00
Knuspr,DE,vegane burger,Bürger Kartoffel-Gnocchi VEGAN,,2.79,EUR,2.79,500 g,500.0,5.58,retailer_unit_price,5.58 per kg,,True,,https://www.knuspr.de/12055-buerger-kartoffel-gnocchi-vegan,api:json,2026-08-23T22:26:14+00:00
Knuspr,DE,vegane burger,Bürger Maultaschen mit Fleischgeschmack VEGAN,,2.39,EUR,2.39,300 g,300.0,7.97,retailer_unit_price,7.97 per kg,,True,,https://www.knuspr.de/77018-buerger-maultaschen-mit-fleischgeschmack-vegan,api:json,2026-08-23T22:26:14+00:00
Knuspr,DE,vegane burger,Bürger Maultaschen mit Gemüse VEGAN,,2.39,EUR,2.39,300 g,300.0,7.97,retailer_unit_price,7.97 per kg,,True,,https://www.knuspr.de/1078-buerger-maultaschen-mit-gemuese-vegan,api:json,2026-08-23T22:26:14+00:00
Knuspr,DE,vegane burger,Bürger Gnocchi mit Süßkartoffel VEGAN,,2.79,EUR,2.79,500 g,500.0,5.58,retailer_unit_price,5.58 per kg,,True,,https://www.knuspr.de/12052-buerger-gnocchi-mit-suesskartoffel-vegan,api:json,2026-08-23T22:26:14+00:00
Knuspr,DE,vegane burger,Bürger Gnocchi mit Spinat & Basilikum VEGAN,,2.79,EUR,2.79,500 g,500.0,5.58,retailer_unit_price,5.58 per kg,,True,,https://www.knuspr.de/12054-buerger-gnocchi-mit-spinat-basilikum-vegan,api:json,2026-08-23T22:26:14+00:00
Knuspr,DE,vegane burger,bedda Mayo VEGAN,,2.99,EUR,2.99,250 g,250.0,11.96,retailer_unit_price,11.96 per kg,,True,,https://www.knuspr.de/2841-bedda-mayo-vegan,api:json,2026-08-23T22:26:14+00:00
Knuspr,DE,vegane burger,Bürger Airfryer snack BALLS - Tex Mex - VEGAN,,2.49,EUR,2.49,200 g,200.0,12.45,retailer_unit_price,12.45 per kg,,True,,https://www.knuspr.de/328450-buerger-airfryer-snack-balls-tex-mex-vegan,api:json,2026-08-23T22:26:14+00:00
Knuspr,DE,vegane burger,bedda Trüffel Mayo VEGAN,,3.49,EUR,3.49,250 g,250.0,13.96,retailer_unit_price,13.96 per kg,,True,,https://www.knuspr.de/100499-bedda-trueffel-mayo-vegan,api:json,2026-08-23T22:26:14+00:00
Gurkerl,AT,tempeh,Better Nature BIO Tempeh,,3.59,EUR,3.59,200 g,200.0,17.95,retailer_unit_price,17.95 per kg,tofu_tempeh_seitan,True,tempeh,https://www.gurkerl.at/35010-better-nature-bio-tempeh,api:json,2026-08-23T22:26:14+00:00
Gurkerl,AT,tempeh,Better Nature Tempeh smokey,,3.59,EUR,3.59,220 g,220.0,16.32,retailer_unit_price,16.32 per kg,tofu_tempeh_seitan,True,tempeh,https://www.gurkerl.at/35011-better-nature-tempeh-smokey,api:json,2026-08-23T22:26:14+00:00
Rohlik,CZ,ovesny napoj,Yutto BIO Ovesný nápoj,,27.9,CZK,1.1569,1 l,1000.0,1.157,retailer_unit_price,27.9 per l,plant_milk,True,ovesny napoj|ovesný nápoj,https://www.rohlik.cz/1435405-yutto-bio-ovesny-napoj,api:json,2026-08-23T22:26:14+00:00
